ORSId	ID	Source	Period/Epoch	Area/Site	Material	SWRadical	SWRadicalNumber
ORS06044	G03019	A-11499-0	商	河南安阳	甲骨	250	鼎
ORS06045	T03067	A-19500	商	河南安阳	甲骨	250	鼎
ORS06046	T03068	A-21154	商	河南安阳	甲骨	250	鼎
ORS06047	T03069	A-21805	商	河南安阳	甲骨	250	鼎
ORS06048	T03070	A-30013	商	河南安阳	甲骨	250	鼎
ORS06049	G03021	A-30013	商	河南安阳	甲骨	250	鼎
ORS06050	T03071	A-30810	商	河南安阳	甲骨	250	鼎
ORS06051	T03072	A-30996	商	河南安阳	甲骨	250	鼎
ORS06052	T03073	A-30998	商	河南安阳	甲骨	250	鼎
ORS06053	T03074	A-31000	商	河南安阳	甲骨	250	鼎
ORS06054	G03018	A-11499-0	商	河南安阳	甲骨	250	鼎
ORS06055	G03020	A-27258	商	河南安阳	甲骨	250	鼎
ORS06056	G03022	A-30997	商	河南安阳	甲骨	250	鼎
ORS06057	T02065	A-31813	商	河南安阳	甲骨	250	
ORS06058	G03025	A-30994	商	河南安阳	甲骨	250	匕/鼎
ORS06059	T03076	A-15871-0	商	河南安阳	甲骨	250	肆
ORS06060	T03077	A-15874	商	河南安阳	甲骨	250	肆
ORS06061	T03078	A-27288	商	河南安阳	甲骨	250	肆
ORS06062	T03079	A-27719	商	河南安阳	甲骨	250	肆
ORS06063	T03080	A-30999	商	河南安阳	甲骨	250	肆
ORS06064	T03081	A-38243	商	河南安阳	甲骨	250	肆
ORS06065	T03075	A-05623	商	河南安阳	甲骨	250	肆
ORS06066	T03085	A-15880	商	河南安阳	甲骨	250	肆
ORS06067	T03086	A-25223	商	河南安阳	甲骨	250	肆
ORS06068	T03087	A-27529	商	河南安阳	甲骨	250	肆
ORS06069	T03089	A-15882	商	河南安阳	甲骨	250	肆
ORS06070	T03088	A-02710	商	河南安阳	甲骨	250	肆
ORS06071	T03090	A-23572	商	河南安阳	甲骨	250	肆
ORS06072	T03091	A-25224	商	河南安阳	甲骨	250	肆
ORS06073	T03082	A-27226	商	河南安阳	甲骨	250	肆
ORS06074	T03084	A-30994	商	河南安阳	甲骨	250	肆
ORS06075	T03083	A-30995	商	河南安阳	甲骨	250	肆
ORS06076	G03023	A-32603	商	河南安阳	甲骨	250	匕/鼎
ORS06077	G03024	A-27226	商	河南安阳	甲骨	250	匕/鼎
ORS06078	T03092	A-14948	商	河南安阳	甲骨	250	鼎氏
ORS06079	G03032	A-15879	商	河南安阳	甲骨	250	o
ORS06080	G03030	A-30999	商	河南安阳	甲骨	250	o
ORS06081	G03026	A-34632	商	河南安阳	甲骨	250	o
ORS06082	G03028	A-15872	商	河南安阳	甲骨	250	o
ORS06083	G03031	A-15878	商	河南安阳	甲骨	250	o
ORS06084	G03029	A-15871-0	商	河南安阳	甲骨	250	o
ORS06085	G03027	A-23572	商	河南安阳	甲骨	250	o
ORS06086	G03042	A-27879	商	河南安阳	甲骨	251	克
ORS06087	T03098	A-13709-0	商	河南安阳	甲骨	251	克
ORS06088	T03093	A-00114	商	河南安阳	甲骨	251	克
ORS06089	G03038	A-00114	商	河南安阳	甲骨	251	克
ORS06090	T03096	A-02038	商	河南安阳	甲骨	251	克
ORS06091	T03097	A-13754	商	河南安阳	甲骨	251	克
ORS06092	G03035	A-13754	商	河南安阳	甲骨	251	克
ORS06093	T03099	A-15190	商	河南安阳	甲骨	251	克
ORS06094	T03100	A-19779	商	河南安阳	甲骨	251	克
ORS06095	T03101	A-19799	商	河南安阳	甲骨	251	克
ORS06096	T03102	A-27879	商	河南安阳	甲骨	251	克
ORS06097	G03041	A-26927	商	河南安阳	甲骨	251	克
ORS06098	G03043	A-31219	商	河南安阳	甲骨	251	克
ORS06099	G03044	A-36909	商	河南安阳	甲骨	251	克
ORS06100	T03095	A-00015	商	河南安阳	甲骨	251	克
ORS06101	T03094	A-00859	商	河南安阳	甲骨	251	克
ORS06102	G03040	A-04528	商	河南安阳	甲骨	251	克
ORS06103	G03039	A-22453	商	河南安阳	甲骨	251	克
ORS06104	G03033	A-02038	商	河南安阳	甲骨	251	克
ORS06105	G03034	A-04527-0	商	河南安阳	甲骨	251	克
ORS06106	G03036	A-14911	商	河南安阳	甲骨	251	克
ORS06107	G03037	A-13709-0	商	河南安阳	甲骨	251	克
ORS06108	G03046	A-11446	商	河南安阳	甲骨	251	克永
ORS06109	G03045	A-09050-0	商	河南安阳	甲骨	251	克永
ORS06110	T00058	A-00043	商	河南安阳	甲骨	252	彔
ORS06111	T00059	A-27237	商	河南安阳	甲骨	252	彔
ORS06112	T00060	A-33177	商	河南安阳	甲骨	252	彔
ORS06113	T00061	A-39427	商	河南安阳	甲骨	252	彔
ORS06114	G03055	A-39427	商	河南安阳	甲骨	252	彔
ORS06115	T03104	A-33177	商	河南安阳	甲骨	252	彔
ORS06116	G03048	A-33177	商	河南安阳	甲骨	252	彔
ORS06117	T03106	A-08015	商	河南安阳	甲骨	252	彔
ORS06118	T03103	A-27237	商	河南安阳	甲骨	252	彔
ORS06119	T03105	A-39427	商	河南安阳	甲骨	252	彔
ORS06120	T03107	F-02326	商	河南安阳	甲骨	252	彔
ORS06121	G03050	A-10970-0	商	河南安阳	甲骨	252	彔
ORS06122	G03047	A-05976	商	河南安阳	甲骨	252	彔
ORS06123	G03049	A-13375-0	商	河南安阳	甲骨	252	彔
ORS06124	G03051	A-20964	商	河南安阳	甲骨	252	彔
ORS06125	G03052	A-27237	商	河南安阳	甲骨	252	彔
ORS06126	G03053	A-27933	商	河南安阳	甲骨	252	彔
ORS06127	G03054	A-29408	商	河南安阳	甲骨	252	彔
ORS06128	T02521	A-13375-0	商	河南安阳	甲骨	252	麓
ORS06129	T02522	A-27933	商	河南安阳	甲骨	252	麓
ORS06130	T02523	F-02326	商	河南安阳	甲骨	252	麓
ORS06131	T03110	A-33275	商	河南安阳	甲骨	253	禾
ORS06132	T03108	A-28243	商	河南安阳	甲骨	253	禾
ORS06133	T03109	A-28244	商	河南安阳	甲骨	253	禾
ORS06134	T03112	A-33293	商	河南安阳	甲骨	253	禾
ORS06135	T03114	A-34177	商	河南安阳	甲骨	253	禾
ORS06136	G03057	A-32778	商	河南安阳	甲骨	253	禾
ORS06137	G03058	A-32911	商	河南安阳	甲骨	253	禾
ORS06138	G03056	A-28232	商	河南安阳	甲骨	253	禾
ORS06139	G03059	A-33249	商	河南安阳	甲骨	253	禾
ORS06140	T03111	A-33291	商	河南安阳	甲骨	253	禾
ORS06141	T03113	A-09464-0	商	河南安阳	甲骨	253	禾
ORS06142	T03115	A-19804	商	河南安阳	甲骨	253	禾
ORS06143	G03090	A-09558	商	河南安阳	甲骨	253	禾o
ORS06144	G03070	A-10037	商	河南安阳	甲骨	253	黍
ORS06145	T03138	A-09567	商	河南安阳	甲骨	253	刈
ORS06146	G03091	A-09567	商	河南安阳	甲骨	253	禾o
ORS06147	T03136	A-09561	商	河南安阳	甲骨	253	刈
ORS06148	T03135	A-09557-0	商	河南安阳	甲骨	253	刈
ORS06149	T03137	A-09565	商	河南安阳	甲骨	253	刈
ORS06150	T03139	A-09569	商	河南安阳	甲骨	253	刈
ORS06151	T03140	A-34474	商	河南安阳	甲骨	253	刈
ORS06152	T03143	A-20196	商	河南安阳	甲骨	253	委
ORS06153	T03142	A-20192	商	河南安阳	甲骨	253	委
ORS06154	T03144	A-20210	商	河南安阳	甲骨	253	委
ORS06155	T03145	A-20632	商	河南安阳	甲骨	253	委
ORS06156	T03146	A-19754	商	河南安阳	甲骨	253	委
ORS06157	T03147	A-20191	商	河南安阳	甲骨	253	委
ORS06158	T03122	A-00002	商	河南安阳	甲骨	253	年
ORS06159	T03123	A-00440-1	商	河南安阳	甲骨	253	年
ORS06160	T03124	A-00801	商	河南安阳	甲骨	253	年
ORS06161	T03125	A-02523	商	河南安阳	甲骨	253	年
ORS06162	T03126	A-10130-0	商	河南安阳	甲骨	253	年
ORS06163	T03127	A-14295	商	河南安阳	甲骨	253	年
ORS06164	T03128	A-09810-0	商	河南安阳	甲骨	253	年
ORS06165	T03129	A-20657	商	河南安阳	甲骨	253	年
ORS06166	T03130	A-28219	商	河南安阳	甲骨	253	年
ORS06167	G03074	A-05977	商	河南安阳	甲骨	253	年
ORS06168	G03077	A-00902-0	商	河南安阳	甲骨	253	年
ORS06169	G03075	A-09687	商	河南安阳	甲骨	253	年
ORS06170	G03076	A-00900-0	商	河南安阳	甲骨	253	年
ORS06171	G03078	A-09738	商	河南安阳	甲骨	253	年
ORS06172	G03079	A-09757	商	河南安阳	甲骨	253	年
ORS06173	G03080	A-09849	商	河南安阳	甲骨	253	年
ORS06174	G03081	A-09866	商	河南安阳	甲骨	253	年
ORS06175	G03082	A-10133-0	商	河南安阳	甲骨	253	年
ORS06176	G03083	A-22345	商	河南安阳	甲骨	253	年
ORS06177	G03084	A-28221	商	河南安阳	甲骨	253	年
ORS06178	G03085	A-28228	商	河南安阳	甲骨	253	年
ORS06179	G03086	A-28252	商	河南安阳	甲骨	253	年
ORS06180	G03072	A-35974	商	河南安阳	甲骨	253	康
ORS06181	G03071	A-35969	商	河南安阳	甲骨	253	康
ORS06182	G03073	A-38228	商	河南安阳	甲骨	253	康
ORS06183	G02066	A-38688	商	河南安阳	甲骨	253	豆/廾/禾
ORS06184	G02067	A-38690	商	河南安阳	甲骨	253	豆/廾/禾
ORS06185	G02068	A-38691	商	河南安阳	甲骨	253	豆/廾/禾
ORS06186	G02069	A-38692	商	河南安阳	甲骨	253	豆/廾/禾
ORS06187	T03120	A-28195	商	河南安阳	甲骨	253	穗
ORS06188	T03118	A-24506	商	河南安阳	甲骨	253	穗
ORS06189	T03119	A-27720	商	河南安阳	甲骨	253	穗
ORS06190	T03121	A-09592	商	河南安阳	甲骨	253	獲(雈)
ORS06191	T03148	A-37409	商	河南安阳	甲骨	253	禾兄
ORS06192	T03141	A-15335	商	河南安阳	甲骨	253	禾冊口
ORS06193	G03066	A-13505-0	商	河南安阳	甲骨	253	秜
ORS06194	G03063	A-00299	商	河南安阳	甲骨	253	秦
ORS06195	T03131	A-01086-0	商	河南安阳	甲骨	253	秦
ORS06196	T03132	A-27315	商	河南安阳	甲骨	253	秦
ORS06197	T03133	A-30339	商	河南安阳	甲骨	253	秦
ORS06198	T03134	F-02730	商	河南安阳	甲骨	253	秦
ORS06199	G03060	A-30416	商	河南安阳	甲骨	253	秦
ORS06200	G03061	A-32742	商	河南安阳	甲骨	253	秦
ORS06201	G03062	A-34064	商	河南安阳	甲骨	253	秦
ORS06202	T03117	A-16267	商	河南安阳	甲骨	253	秫
ORS06203	T03116	A-02940	商	河南安阳	甲骨	253	秫
ORS06204	G03065	A-28400	商	河南安阳	甲骨	253	穆
ORS06205	G03064	A-33373	商	河南安阳	甲骨	253	穆
ORS06206	T03152	A-04532-1	商	河南安阳	甲骨	253	未識字
ORS06207	T03154	A-20167	商	河南安阳	甲骨	254	代表字，未識字
ORS06208	G03092	A-31228	商	河南安阳	甲骨	254	人/秝
ORS06209	T03153	A-19223	商	河南安阳	甲骨	254	入秝
ORS06210	T03166	A-09544-0	商	河南安阳	甲骨	255	黍
ORS06211	G03098	A-09544-0	商	河南安阳	甲骨	255	黍
ORS06212	G03095	A-10047	商	河南安阳	甲骨	255	黍
ORS06213	T03155	A-00011	商	河南安阳	甲骨	255	黍
ORS06214	T03156	A-00303	商	河南安阳	甲骨	255	黍
ORS06215	T03157	A-01626	商	河南安阳	甲骨	255	黍
ORS06216	T03158	A-08967	商	河南安阳	甲骨	255	黍
ORS06217	T03161	A-09536	商	河南安阳	甲骨	255	黍
ORS06218	T03168	A-09549	商	河南安阳	甲骨	255	黍
ORS06219	T03171	A-09602-0	商	河南安阳	甲骨	255	黍
ORS06220	T03173	A-09935	商	河南安阳	甲骨	255	黍
ORS06221	T03180	A-09955	商	河南安阳	甲骨	255	黍
ORS06222	T03188	A-10021	商	河南安阳	甲骨	255	黍
ORS06223	G03096	A-06118	商	河南安阳	甲骨	255	黍
ORS06224	T03190	A-10047	商	河南安阳	甲骨	255	黍
ORS06225	T03182	A-09958	商	河南安阳	甲骨	255	黍
ORS06226	T03184	A-09979	商	河南安阳	甲骨	255	黍
ORS06227	T03191	A-10050	商	河南安阳	甲骨	255	黍
ORS06228	G03099	A-09824	商	河南安阳	甲骨	255	黍
ORS06229	G03094	A-09940	商	河南安阳	甲骨	255	黍
ORS06230	T03162	A-09538	商	河南安阳	甲骨	255	黍
ORS06231	T03174	A-09937	商	河南安阳	甲骨	255	黍
ORS06232	T03175	A-09941	商	河南安阳	甲骨	255	黍
ORS06233	T03176	A-09945	商	河南安阳	甲骨	255	黍
ORS06234	G03097	A-09525-0	商	河南安阳	甲骨	255	黍
ORS06235	T03189	A-10043	商	河南安阳	甲骨	255	黍
ORS06236	G03093	A-09943	商	河南安阳	甲骨	255	黍
ORS06237	T03159	A-09532	商	河南安阳	甲骨	255	黍
ORS06238	T03160	A-09535	商	河南安阳	甲骨	255	黍
ORS06239	T03163	A-09539	商	河南安阳	甲骨	255	黍
ORS06240	T03164	A-09541-0	商	河南安阳	甲骨	255	黍
ORS06241	T03165	A-09543	商	河南安阳	甲骨	255	黍
ORS06242	T03167	A-09548	商	河南安阳	甲骨	255	黍
ORS06243	T03169	A-09552	商	河南安阳	甲骨	255	黍
ORS06244	T03170	A-09600-0	商	河南安阳	甲骨	255	黍
ORS06245	T03172	A-09604	商	河南安阳	甲骨	255	黍
ORS06246	T03177	A-09947	商	河南安阳	甲骨	255	黍
ORS06247	T03178	A-09949	商	河南安阳	甲骨	255	黍
ORS06248	T03179	A-09954-0	商	河南安阳	甲骨	255	黍
ORS06249	T03181	A-09957	商	河南安阳	甲骨	255	黍
ORS06250	T03183	A-09968-1	商	河南安阳	甲骨	255	黍
ORS06251	T03185	A-09985	商	河南安阳	甲骨	255	黍
ORS06252	T03186	A-09993	商	河南安阳	甲骨	255	黍
ORS06253	T03187	A-10019	商	河南安阳	甲骨	255	黍
ORS06254	T03192	A-10059	商	河南安阳	甲骨	255	黍
ORS06255	T03193	A-10137-0	商	河南安阳	甲骨	255	黍
ORS06256	T03194	A-13414	商	河南安阳	甲骨	255	黍
ORS06257	T03195	A-13728-0	商	河南安阳	甲骨	255	黍
ORS06258	T03196	A-24435	商	河南安阳	甲骨	255	黍
ORS06259	T03209	A-27455	商	河南安阳	甲骨	255	黍
ORS06260	T03208	A-27632	商	河南安阳	甲骨	255	黍
ORS06261	T03197	A-30305	商	河南安阳	甲骨	255	黍
ORS06262	T03198	A-30345	商	河南安阳	甲骨	255	黍
ORS06263	T03199	A-32014	商	河南安阳	甲骨	255	黍
ORS06264	T03200	A-32212	商	河南安阳	甲骨	255	黍
ORS06265	T03201	A-32459	商	河南安阳	甲骨	255	黍
ORS06266	T03202	A-32606	商	河南安阳	甲骨	255	黍
ORS06267	T03203	A-33224	商	河南安阳	甲骨	255	黍
ORS06268	T03204	A-33225	商	河南安阳	甲骨	255	黍
ORS06269	T03205	A-34584	商	河南安阳	甲骨	255	黍
ORS06270	T03206	A-34586	商	河南安阳	甲骨	255	黍
ORS06271	T03207	F-00696	商	河南安阳	甲骨	255	黍
